Flight_Number,Departure_Time,Arrival_Time,Status,Travel_Class,Price,Departure_Airport_id,Arrival_Airport_id
AD8571F,2026-04-20 06:45:00,2026-04-20 08:04:00,Scheduled,First Class,324.0,2,36
AD9982E,2026-04-27 06:45:00,2026-04-27 08:04:00,Scheduled,Economy,153.0,2,36
AD9982B,2026-04-27 06:45:00,2026-04-27 08:04:00,Scheduled,Business,382.5,2,36
AD9982F,2026-04-27 06:45:00,2026-04-27 08:04:00,Scheduled,First Class,612.0,2,36
AD9166E,2026-05-04 06:45:00,2026-05-04 08:04:00,Scheduled,Economy,242.0,2,36
AD9166B,2026-05-04 06:45:00,2026-05-04 08:04:00,Scheduled,Business,605.0,2,36
AD9166F,2026-05-04 06:45:00,2026-05-04 08:04:00,Scheduled,First Class,968.0,2,36
AD4167E,2026-05-11 06:45:00,2026-05-11 08:04:00,Scheduled,Economy,199.0,2,36
AD4167B,2026-05-11 06:45:00,2026-05-11 08:04:00,Scheduled,Business,497.5,2,36
AD4167F,2026-05-11 06:45:00,2026-05-11 08:04:00,Scheduled,First Class,796.0,2,36
AD3376E,2026-05-18 06:45:00,2026-05-18 08:04:00,Scheduled,Economy,264.0,2,36
AD3376B,2026-05-18 06:45:00,2026-05-18 08:04:00,Scheduled,Business,660.0,2,36
AD3376F,2026-05-18 06:45:00,2026-05-18 08:04:00,Scheduled,First Class,1056.0,2,36
AD2557E,2026-05-25 06:45:00,2026-05-25 08:04:00,Scheduled,Economy,62.0,2,36
AD2557B,2026-05-25 06:45:00,2026-05-25 08:04:00,Scheduled,Business,155.0,2,36
AD2557F,2026-05-25 06:45:00,2026-05-25 08:04:00,Scheduled,First Class,248.0,2,36
AD2097E,2026-06-01 06:45:00,2026-06-01 08:04:00,Scheduled,Economy,208.0,2,36
AD2097B,2026-06-01 06:45:00,2026-06-01 08:04:00,Scheduled,Business,520.0,2,36
AD2097F,2026-06-01 06:45:00,2026-06-01 08:04:00,Scheduled,First Class,832.0,2,36
AD2466E,2026-06-08 06:45:00,2026-06-08 08:04:00,Scheduled,Economy,197.0,2,36
AD2466B,2026-06-08 06:45:00,2026-06-08 08:04:00,Scheduled,Business,492.5,2,36
AD2466F,2026-06-08 06:45:00,2026-06-08 08:04:00,Scheduled,First Class,788.0,2,36
AD6243E,2026-06-15 06:45:00,2026-06-15 08:04:00,Scheduled,Economy,248.0,2,36
AD6243B,2026-06-15 06:45:00,2026-06-15 08:04:00,Scheduled,Business,620.0,2,36
AD6243F,2026-06-15 06:45:00,2026-06-15 08:04:00,Scheduled,First Class,992.0,2,36
AD5914E,2026-03-24 07:00:00,2026-03-24 07:50:00,Scheduled,Economy,229.0,18,13
AD5914B,2026-03-24 07:00:00,2026-03-24 07:50:00,Scheduled,Business,572.5,18,13
AD5914F,2026-03-24 07:00:00,2026-03-24 07:50:00,Scheduled,First Class,916.0,18,13
AD7250E,2026-03-31 07:00:00,2026-03-31 07:50:00,Scheduled,Economy,134.0,18,13
AD7250B,2026-03-31 07:00:00,2026-03-31 07:50:00,Scheduled,Business,335.0,18,13
AD7250F,2026-03-31 07:00:00,2026-03-31 07:50:00,Scheduled,First Class,536.0,18,13
AD5568E,2026-04-07 07:00:00,2026-04-07 07:50:00,Scheduled,Economy,232.0,18,13
AD5568B,2026-04-07 07:00:00,2026-04-07 07:50:00,Scheduled,Business,580.0,18,13
AD5568F,2026-04-07 07:00:00,2026-04-07 07:50:00,Scheduled,First Class,928.0,18,13
AD9602E,2026-04-14 07:00:00,2026-04-14 07:50:00,Scheduled,Economy,146.0,18,13
AD9602B,2026-04-14 07:00:00,2026-04-14 07:50:00,Scheduled,Business,365.0,18,13
AD9602F,2026-04-14 07:00:00,2026-04-14 07:50:00,Scheduled,First Class,584.0,18,13
AD6222E,2026-04-21 07:00:00,2026-04-21 07:50:00,Scheduled,Economy,166.0,18,13
AD6222B,2026-04-21 07:00:00,2026-04-21 07:50:00,Scheduled,Business,415.0,18,13
AD6222F,2026-04-21 07:00:00,2026-04-21 07:50:00,Scheduled,First Class,664.0,18,13
AD5260E,2026-04-28 07:00:00,2026-04-28 07:50:00,Scheduled,Economy,283.0,18,13
AD5260B,2026-04-28 07:00:00,2026-04-28 07:50:00,Scheduled,Business,707.5,18,13
AD5260F,2026-04-28 07:00:00,2026-04-28 07:50:00,Scheduled,First Class,1132.0,18,13
AD2691E,2026-05-05 07:00:00,2026-05-05 07:50:00,Scheduled,Economy,143.0,18,13
AD2691B,2026-05-05 07:00:00,2026-05-05 07:50:00,Scheduled,Business,357.5,18,13
AD2691F,2026-05-05 07:00:00,2026-05-05 07:50:00,Scheduled,First Class,572.0,18,13
AD5008E,2026-05-12 07:00:00,2026-05-12 07:50:00,Scheduled,Economy,268.0,18,13
AD5008B,2026-05-12 07:00:00,2026-05-12 07:50:00,Scheduled,Business,670.0,18,13
AD5008F,2026-05-12 07:00:00,2026-05-12 07:50:00,Scheduled,First Class,1072.0,18,13
AD4682E,2026-05-19 07:00:00,2026-05-19 07:50:00,Scheduled,Economy,262.0,18,13
AD4682B,2026-05-19 07:00:00,2026-05-19 07:50:00,Scheduled,Business,655.0,18,13
AD4682F,2026-05-19 07:00:00,2026-05-19 07:50:00,Scheduled,First Class,1048.0,18,13
AD3722E,2026-05-26 07:00:00,2026-05-26 07:50:00,Scheduled,Economy,64.0,18,13
AD3722B,2026-05-26 07:00:00,2026-05-26 07:50:00,Scheduled,Business,160.0,18,13
AD3722F,2026-05-26 07:00:00,2026-05-26 07:50:00,Scheduled,First Class,256.0,18,13
AD2638E,2026-06-02 07:00:00,2026-06-02 07:50:00,Scheduled,Economy,112.0,18,13
AD2638B,2026-06-02 07:00:00,2026-06-02 07:50:00,Scheduled,Business,280.0,18,13
AD2638F,2026-06-02 07:00:00,2026-06-02 07:50:00,Scheduled,First Class,448.0,18,13
AD9406E,2026-06-09 07:00:00,2026-06-09 07:50:00,Scheduled,Economy,279.0,18,13
AD9406B,2026-06-09 07:00:00,2026-06-09 07:50:00,Scheduled,Business,697.5,18,13
AD9406F,2026-06-09 07:00:00,2026-06-09 07:50:00,Scheduled,First Class,1116.0,18,13
AD4765E,2026-06-16 07:00:00,2026-06-16 07:50:00,Scheduled,Economy,138.0,18,13
AD4765B,2026-06-16 07:00:00,2026-06-16 07:50:00,Scheduled,Business,345.0,18,13
AD4765F,2026-06-16 07:00:00,2026-06-16 07:50:00,Scheduled,First Class,552.0,18,13
AD5240E,2026-03-26 06:15:00,2026-03-26 07:13:00,Scheduled,Economy,229.0,13,26
AD5240B,2026-03-26 06:15:00,2026-03-26 07:13:00,Scheduled,Business,572.5,13,26
AD5240F,2026-03-26 06:15:00,2026-03-26 07:13:00,Scheduled,First Class,916.0,13,26
AD1132E,2026-04-02 06:15:00,2026-04-02 07:13:00,Scheduled,Economy,224.0,13,26
AD1132B,2026-04-02 06:15:00,2026-04-02 07:13:00,Scheduled,Business,560.0,13,26
AD1132F,2026-04-02 06:15:00,2026-04-02 07:13:00,Scheduled,First Class,896.0,13,26
AD6180E,2026-04-09 06:15:00,2026-04-09 07:13:00,Scheduled,Economy,229.0,13,26
AD6180B,2026-04-09 06:15:00,2026-04-09 07:13:00,Scheduled,Business,572.5,13,26
AD6180F,2026-04-09 06:15:00,2026-04-09 07:13:00,Scheduled,First Class,916.0,13,26
AD9178E,2026-04-16 06:15:00,2026-04-16 07:13:00,Scheduled,Economy,278.0,13,26
AD9178B,2026-04-16 06:15:00,2026-04-16 07:13:00,Scheduled,Business,695.0,13,26
AD9178F,2026-04-16 06:15:00,2026-04-16 07:13:00,Scheduled,First Class,1112.0,13,26
AD4095E,2026-04-23 06:15:00,2026-04-23 07:13:00,Scheduled,Economy,66.0,13,26
AD4095B,2026-04-23 06:15:00,2026-04-23 07:13:00,Scheduled,Business,165.0,13,26
AD4095F,2026-04-23 06:15:00,2026-04-23 07:13:00,Scheduled,First Class,264.0,13,26
AD2852E,2026-04-30 06:15:00,2026-04-30 07:13:00,Scheduled,Economy,110.0,13,26
AD2852B,2026-04-30 06:15:00,2026-04-30 07:13:00,Scheduled,Business,275.0,13,26
AD2852F,2026-04-30 06:15:00,2026-04-30 07:13:00,Scheduled,First Class,440.0,13,26
AD3828E,2026-05-07 06:15:00,2026-05-07 07:13:00,Scheduled,Economy,248.0,13,26
AD3828B,2026-05-07 06:15:00,2026-05-07 07:13:00,Scheduled,Business,620.0,13,26
AD3828F,2026-05-07 06:15:00,2026-05-07 07:13:00,Scheduled,First Class,992.0,13,26
AD7110E,2026-05-14 06:15:00,2026-05-14 07:13:00,Scheduled,Economy,112.0,13,26
AD7110B,2026-05-14 06:15:00,2026-05-14 07:13:00,Scheduled,Business,280.0,13,26
AD7110F,2026-05-14 06:15:00,2026-05-14 07:13:00,Scheduled,First Class,448.0,13,26
AD9188E,2026-05-21 06:15:00,2026-05-21 07:13:00,Scheduled,Economy,188.0,13,26
AD9188B,2026-05-21 06:15:00,2026-05-21 07:13:00,Scheduled,Business,470.0,13,26
AD9188F,2026-05-21 06:15:00,2026-05-21 07:13:00,Scheduled,First Class,752.0,13,26
AD3942E,2026-05-28 06:15:00,2026-05-28 07:13:00,Scheduled,Economy,152.0,13,26
AD3942B,2026-05-28 06:15:00,2026-05-28 07:13:00,Scheduled,Business,380.0,13,26
AD3942F,2026-05-28 06:15:00,2026-05-28 07:13:00,Scheduled,First Class,608.0,13,26
AD3293E,2026-06-04 06:15:00,2026-06-04 07:13:00,Scheduled,Economy,83.0,13,26
AD3293B,2026-06-04 06:15:00,2026-06-04 07:13:00,Scheduled,Business,207.5,13,26
AD3293F,2026-06-04 06:15:00,2026-06-04 07:13:00,Scheduled,First Class,332.0,13,26
AD3789E,2026-06-11 06:15:00,2026-06-11 07:13:00,Scheduled,Economy,68.0,13,26
AD3789B,2026-06-11 06:15:00,2026-06-11 07:13:00,Scheduled,Business,170.0,13,26
AD3789F,2026-06-11 06:15:00,2026-06-11 07:13:00,Scheduled,First Class,272.0,13,26
AD1908E,2026-06-18 06:15:00,2026-06-18 07:13:00,Scheduled,Economy,78.0,13,26
AD1908B,2026-06-18 06:15:00,2026-06-18 07:13:00,Scheduled,Business,195.0,13,26
AD1908F,2026-06-18 06:15:00,2026-06-18 07:13:00,Scheduled,First Class,312.0,13,26
AD9386E,2026-03-24 06:00:00,2026-03-24 07:21:00,Scheduled,Economy,197.0,37,1
AD9386B,2026-03-24 06:00:00,2026-03-24 07:21:00,Scheduled,Business,492.5,37,1
AD9386F,2026-03-24 06:00:00,2026-03-24 07:21:00,Scheduled,First Class,788.0,37,1
AD9914E,2026-03-31 06:00:00,2026-03-31 07:21:00,Scheduled,Economy,69.0,37,1
AD9914B,2026-03-31 06:00:00,2026-03-31 07:21:00,Scheduled,Business,172.5,37,1
AD9914F,2026-03-31 06:00:00,2026-03-31 07:21:00,Scheduled,First Class,276.0,37,1
AD1417E,2026-04-07 06:00:00,2026-04-07 07:21:00,Scheduled,Economy,282.0,37,1
AD1417B,2026-04-07 06:00:00,2026-04-07 07:21:00,Scheduled,Business,705.0,37,1
AD1417F,2026-04-07 06:00:00,2026-04-07 07:21:00,Scheduled,First Class,1128.0,37,1
AD1384E,2026-04-14 06:00:00,2026-04-14 07:21:00,Scheduled,Economy,105.0,37,1
AD1384B,2026-04-14 06:00:00,2026-04-14 07:21:00,Scheduled,Business,262.5,37,1
AD1384F,2026-04-14 06:00:00,2026-04-14 07:21:00,Scheduled,First Class,420.0,37,1
AD6880E,2026-04-21 06:00:00,2026-04-21 07:21:00,Scheduled,Economy,169.0,37,1
AD6880B,2026-04-21 06:00:00,2026-04-21 07:21:00,Scheduled,Business,422.5,37,1
AD6880F,2026-04-21 06:00:00,2026-04-21 07:21:00,Scheduled,First Class,676.0,37,1
AD4527E,2026-04-28 06:00:00,2026-04-28 07:21:00,Scheduled,Economy,88.0,37,1
AD4527B,2026-04-28 06:00:00,2026-04-28 07:21:00,Scheduled,Business,220.0,37,1
AD4527F,2026-04-28 06:00:00,2026-04-28 07:21:00,Scheduled,First Class,352.0,37,1
AD5765E,2026-05-05 06:00:00,2026-05-05 07:21:00,Scheduled,Economy,158.0,37,1
AD5765B,2026-05-05 06:00:00,2026-05-05 07:21:00,Scheduled,Business,395.0,37,1
AD5765F,2026-05-05 06:00:00,2026-05-05 07:21:00,Scheduled,First Class,632.0,37,1
AD6980E,2026-05-12 06:00:00,2026-05-12 07:21:00,Scheduled,Economy,101.0,37,1
AD6980B,2026-05-12 06:00:00,2026-05-12 07:21:00,Scheduled,Business,252.5,37,1
AD6980F,2026-05-12 06:00:00,2026-05-12 07:21:00,Scheduled,First Class,404.0,37,1
AD7177E,2026-05-19 06:00:00,2026-05-19 07:21:00,Scheduled,Economy,108.0,37,1
AD7177B,2026-05-19 06:00:00,2026-05-19 07:21:00,Scheduled,Business,270.0,37,1
AD7177F,2026-05-19 06:00:00,2026-05-19 07:21:00,Scheduled,First Class,432.0,37,1
AD6331E,2026-05-26 06:00:00,2026-05-26 07:21:00,Scheduled,Economy,232.0,37,1
AD6331B,2026-05-26 06:00:00,2026-05-26 07:21:00,Scheduled,Business,580.0,37,1
AD6331F,2026-05-26 06:00:00,2026-05-26 07:21:00,Scheduled,First Class,928.0,37,1
AD6903E,2026-06-02 06:00:00,2026-06-02 07:21:00,Scheduled,Economy,164.0,37,1
AD6903B,2026-06-02 06:00:00,2026-06-02 07:21:00,Scheduled,Business,410.0,37,1
AD6903F,2026-06-02 06:00:00,2026-06-02 07:21:00,Scheduled,First Class,656.0,37,1
AD1524E,2026-06-09 06:00:00,2026-06-09 07:21:00,Scheduled,Economy,195.0,37,1
AD1524B,2026-06-09 06:00:00,2026-06-09 07:21:00,Scheduled,Business,487.5,37,1
AD1524F,2026-06-09 06:00:00,2026-06-09 07:21:00,Scheduled,First Class,780.0,37,1
AD1609E,2026-06-16 06:00:00,2026-06-16 07:21:00,Scheduled,Economy,164.0,37,1
AD1609B,2026-06-16 06:00:00,2026-06-16 07:21:00,Scheduled,Business,410.0,37,1
AD1609F,2026-06-16 06:00:00,2026-06-16 07:21:00,Scheduled,First Class,656.0,37,1
AD4329E,2026-03-23 07:45:00,2026-03-23 08:57:00,Scheduled,Economy,213.0,9,36
AD4329B,2026-03-23 07:45:00,2026-03-23 08:57:00,Scheduled,Business,532.5,9,36
AD4329F,2026-03-23 07:45:00,2026-03-23 08:57:00,Scheduled,First Class,852.0,9,36
AD9907E,2026-03-30 07:45:00,2026-03-30 08:57:00,Scheduled,Economy,166.0,9,36
AD9907B,2026-03-30 07:45:00,2026-03-30 08:57:00,Scheduled,Business,415.0,9,36
AD9907F,2026-03-30 07:45:00,2026-03-30 08:57:00,Scheduled,First Class,664.0,9,36
AD4080E,2026-04-06 07:45:00,2026-04-06 08:57:00,Scheduled,Economy,94.0,9,36
AD4080B,2026-04-06 07:45:00,2026-04-06 08:57:00,Scheduled,Business,235.0,9,36
AD4080F,2026-04-06 07:45:00,2026-04-06 08:57:00,Scheduled,First Class,376.0,9,36
AD6374E,2026-04-13 07:45:00,2026-04-13 08:57:00,Scheduled,Economy,231.0,9,36
AD6374B,2026-04-13 07:45:00,2026-04-13 08:57:00,Scheduled,Business,577.5,9,36
AD6374F,2026-04-13 07:45:00,2026-04-13 08:57:00,Scheduled,First Class,924.0,9,36
AD1022E,2026-04-20 07:45:00,2026-04-20 08:57:00,Scheduled,Economy,58.0,9,36
AD1022B,2026-04-20 07:45:00,2026-04-20 08:57:00,Scheduled,Business,145.0,9,36
AD1022F,2026-04-20 07:45:00,2026-04-20 08:57:00,Scheduled,First Class,232.0,9,36
AD5396E,2026-04-27 07:45:00,2026-04-27 08:57:00,Scheduled,Economy,145.0,9,36
AD5396B,2026-04-27 07:45:00,2026-04-27 08:57:00,Scheduled,Business,362.5,9,36
AD5396F,2026-04-27 07:45:00,2026-04-27 08:57:00,Scheduled,First Class,580.0,9,36
AD6569E,2026-05-04 07:45:00,2026-05-04 08:57:00,Scheduled,Economy,183.0,9,36
AD6569B,2026-05-04 07:45:00,2026-05-04 08:57:00,Scheduled,Business,457.5,9,36
AD6569F,2026-05-04 07:45:00,2026-05-04 08:57:00,Scheduled,First Class,732.0,9,36
AD2164E,2026-05-11 07:45:00,2026-05-11 08:57:00,Scheduled,Economy,138.0,9,36
AD2164B,2026-05-11 07:45:00,2026-05-11 08:57:00,Scheduled,Business,345.0,9,36
AD2164F,2026-05-11 07:45:00,2026-05-11 08:57:00,Scheduled,First Class,552.0,9,36
AD5216E,2026-05-18 07:45:00,2026-05-18 08:57:00,Scheduled,Economy,51.0,9,36
AD5216B,2026-05-18 07:45:00,2026-05-18 08:57:00,Scheduled,Business,127.5,9,36
AD5216F,2026-05-18 07:45:00,2026-05-18 08:57:00,Scheduled,First Class,204.0,9,36
AD8635E,2026-05-25 07:45:00,2026-05-25 08:57:00,Scheduled,Economy,173.0,9,36
AD8635B,2026-05-25 07:45:00,2026-05-25 08:57:00,Scheduled,Business,432.5,9,36
AD8635F,2026-05-25 07:45:00,2026-05-25 08:57:00,Scheduled,First Class,692.0,9,36
AD2955E,2026-06-01 07:45:00,2026-06-01 08:57:00,Scheduled,Economy,196.0,9,36
AD2955B,2026-06-01 07:45:00,2026-06-01 08:57:00,Scheduled,Business,490.0,9,36
AD2955F,2026-06-01 07:45:00,2026-06-01 08:57:00,Scheduled,First Class,784.0,9,36
AD8491E,2026-06-08 07:45:00,2026-06-08 08:57:00,Scheduled,Economy,90.0,9,36
AD8491B,2026-06-08 07:45:00,2026-06-08 08:57:00,Scheduled,Business,225.0,9,36
AD8491F,2026-06-08 07:45:00,2026-06-08 08:57:00,Scheduled,First Class,360.0,9,36
AD3504E,2026-06-15 07:45:00,2026-06-15 08:57:00,Scheduled,Economy,253.0,9,36
AD3504B,2026-06-15 07:45:00,2026-06-15 08:57:00,Scheduled,Business,632.5,9,36
AD3504F,2026-06-15 07:45:00,2026-06-15 08:57:00,Scheduled,First Class,1012.0,9,36
AD8682E,2026-03-23 07:00:00,2026-03-23 08:22:00,Scheduled,Economy,239.0,2,39
AD8682B,2026-03-23 07:00:00,2026-03-23 08:22:00,Scheduled,Business,597.5,2,39
AD8682F,2026-03-23 07:00:00,2026-03-23 08:22:00,Scheduled,First Class,956.0,2,39
AD2099E,2026-03-30 07:00:00,2026-03-30 08:22:00,Scheduled,Economy,125.0,2,39
AD2099B,2026-03-30 07:00:00,2026-03-30 08:22:00,Scheduled,Business,312.5,2,39
AD2099F,2026-03-30 07:00:00,2026-03-30 08:22:00,Scheduled,First Class,500.0,2,39
AD6075E,2026-04-06 07:00:00,2026-04-06 08:22:00,Scheduled,Economy,256.0,2,39
AD6075B,2026-04-06 07:00:00,2026-04-06 08:22:00,Scheduled,Business,640.0,2,39
AD6075F,2026-04-06 07:00:00,2026-04-06 08:22:00,Scheduled,First Class,1024.0,2,39
AD2640E,2026-04-13 07:00:00,2026-04-13 08:22:00,Scheduled,Economy,208.0,2,39
AD2640B,2026-04-13 07:00:00,2026-04-13 08:22:00,Scheduled,Business,520.0,2,39
AD2640F,2026-04-13 07:00:00,2026-04-13 08:22:00,Scheduled,First Class,832.0,2,39
AD4050E,2026-04-20 07:00:00,2026-04-20 08:22:00,Scheduled,Economy,183.0,2,39
AD4050B,2026-04-20 07:00:00,2026-04-20 08:22:00,Scheduled,Business,457.5,2,39
AD4050F,2026-04-20 07:00:00,2026-04-20 08:22:00,Scheduled,First Class,732.0,2,39
AD1569E,2026-04-27 07:00:00,2026-04-27 08:22:00,Scheduled,Economy,162.0,2,39
AD1569B,2026-04-27 07:00:00,2026-04-27 08:22:00,Scheduled,Business,405.0,2,39
AD1569F,2026-04-27 07:00:00,2026-04-27 08:22:00,Scheduled,First Class,648.0,2,39
AD3266E,2026-05-04 07:00:00,2026-05-04 08:22:00,Scheduled,Economy,191.0,2,39
AD3266B,2026-05-04 07:00:00,2026-05-04 08:22:00,Scheduled,Business,477.5,2,39
AD3266F,2026-05-04 07:00:00,2026-05-04 08:22:00,Scheduled,First Class,764.0,2,39
AD1851E,2026-05-11 07:00:00,2026-05-11 08:22:00,Scheduled,Economy,184.0,2,39
AD1851B,2026-05-11 07:00:00,2026-05-11 08:22:00,Scheduled,Business,460.0,2,39
AD1851F,2026-05-11 07:00:00,2026-05-11 08:22:00,Scheduled,First Class,736.0,2,39
AD3916E,2026-05-18 07:00:00,2026-05-18 08:22:00,Scheduled,Economy,254.0,2,39
AD3916B,2026-05-18 07:00:00,2026-05-18 08:22:00,Scheduled,Business,635.0,2,39
AD3916F,2026-05-18 07:00:00,2026-05-18 08:22:00,Scheduled,First Class,1016.0,2,39
AD3827E,2026-05-25 07:00:00,2026-05-25 08:22:00,Scheduled,Economy,191.0,2,39
AD3827B,2026-05-25 07:00:00,2026-05-25 08:22:00,Scheduled,Business,477.5,2,39
AD3827F,2026-05-25 07:00:00,2026-05-25 08:22:00,Scheduled,First Class,764.0,2,39
AD4063E,2026-06-01 07:00:00,2026-06-01 08:22:00,Scheduled,Economy,216.0,2,39
AD4063B,2026-06-01 07:00:00,2026-06-01 08:22:00,Scheduled,Business,540.0,2,39
AD4063F,2026-06-01 07:00:00,2026-06-01 08:22:00,Scheduled,First Class,864.0,2,39
AD2472E,2026-06-08 07:00:00,2026-06-08 08:22:00,Scheduled,Economy,125.0,2,39
AD2472B,2026-06-08 07:00:00,2026-06-08 08:22:00,Scheduled,Business,312.5,2,39
AD2472F,2026-06-08 07:00:00,2026-06-08 08:22:00,Scheduled,First Class,500.0,2,39
AD9558E,2026-06-15 07:00:00,2026-06-15 08:22:00,Scheduled,Economy,203.0,2,39
AD9558B,2026-06-15 07:00:00,2026-06-15 08:22:00,Scheduled,Business,507.5,2,39
AD9558F,2026-06-15 07:00:00,2026-06-15 08:22:00,Scheduled,First Class,812.0,2,39
AD2363E,2026-03-20 06:00:00,2026-03-20 07:13:00,Scheduled,Economy,283.0,30,2
AD2363B,2026-03-20 06:00:00,2026-03-20 07:13:00,Scheduled,Business,707.5,30,2
AD2363F,2026-03-20 06:00:00,2026-03-20 07:13:00,Scheduled,First Class,1132.0,30,2
AD8284E,2026-03-27 06:00:00,2026-03-27 07:13:00,Scheduled,Economy,62.0,30,2
AD8284B,2026-03-27 06:00:00,2026-03-27 07:13:00,Scheduled,Business,155.0,30,2
AD8284F,2026-03-27 06:00:00,2026-03-27 07:13:00,Scheduled,First Class,248.0,30,2
AD4067E,2026-04-03 06:00:00,2026-04-03 07:13:00,Scheduled,Economy,248.0,30,2
AD4067B,2026-04-03 06:00:00,2026-04-03 07:13:00,Scheduled,Business,620.0,30,2
AD4067F,2026-04-03 06:00:00,2026-04-03 07:13:00,Scheduled,First Class,992.0,30,2
AD1977E,2026-04-10 06:00:00,2026-04-10 07:13:00,Scheduled,Economy,180.0,30,2
AD1977B,2026-04-10 06:00:00,2026-04-10 07:13:00,Scheduled,Business,450.0,30,2
AD1977F,2026-04-10 06:00:00,2026-04-10 07:13:00,Scheduled,First Class,720.0,30,2
AD2535E,2026-04-17 06:00:00,2026-04-17 07:13:00,Scheduled,Economy,57.0,30,2
AD2535B,2026-04-17 06:00:00,2026-04-17 07:13:00,Scheduled,Business,142.5,30,2
AD2535F,2026-04-17 06:00:00,2026-04-17 07:13:00,Scheduled,First Class,228.0,30,2
AD7200E,2026-04-24 06:00:00,2026-04-24 07:13:00,Scheduled,Economy,269.0,30,2
AD7200B,2026-04-24 06:00:00,2026-04-24 07:13:00,Scheduled,Business,672.5,30,2
AD7200F,2026-04-24 06:00:00,2026-04-24 07:13:00,Scheduled,First Class,1076.0,30,2
AD8119E,2026-05-01 06:00:00,2026-05-01 07:13:00,Scheduled,Economy,137.0,30,2
AD8119B,2026-05-01 06:00:00,2026-05-01 07:13:00,Scheduled,Business,342.5,30,2
AD8119F,2026-05-01 06:00:00,2026-05-01 07:13:00,Scheduled,First Class,548.0,30,2
AD8245E,2026-05-08 06:00:00,2026-05-08 07:13:00,Scheduled,Economy,201.0,30,2
AD8245B,2026-05-08 06:00:00,2026-05-08 07:13:00,Scheduled,Business,502.5,30,2
AD8245F,2026-05-08 06:00:00,2026-05-08 07:13:00,Scheduled,First Class,804.0,30,2
AD9349E,2026-05-15 06:00:00,2026-05-15 07:13:00,Scheduled,Economy,66.0,30,2
AD9349B,2026-05-15 06:00:00,2026-05-15 07:13:00,Scheduled,Business,165.0,30,2
AD9349F,2026-05-15 06:00:00,2026-05-15 07:13:00,Scheduled,First Class,264.0,30,2
AD5288E,2026-05-22 06:00:00,2026-05-22 07:13:00,Scheduled,Economy,140.0,30,2
AD5288B,2026-05-22 06:00:00,2026-05-22 07:13:00,Scheduled,Business,350.0,30,2
AD5288F,2026-05-22 06:00:00,2026-05-22 07:13:00,Scheduled,First Class,560.0,30,2
AD1701E,2026-05-29 06:00:00,2026-05-29 07:13:00,Scheduled,Economy,96.0,30,2
AD1701B,2026-05-29 06:00:00,2026-05-29 07:13:00,Scheduled,Business,240.0,30,2
AD1701F,2026-05-29 06:00:00,2026-05-29 07:13:00,Scheduled,First Class,384.0,30,2
AD6456E,2026-06-05 06:00:00,2026-06-05 07:13:00,Scheduled,Economy,56.0,30,2
AD6456B,2026-06-05 06:00:00,2026-06-05 07:13:00,Scheduled,Business,140.0,30,2
AD6456F,2026-06-05 06:00:00,2026-06-05 07:13:00,Scheduled,First Class,224.0,30,2
AD8334E,2026-06-12 06:00:00,2026-06-12 07:13:00,Scheduled,Economy,174.0,30,2
AD8334B,2026-06-12 06:00:00,2026-06-12 07:13:00,Scheduled,Business,435.0,30,2
AD8334F,2026-06-12 06:00:00,2026-06-12 07:13:00,Scheduled,First Class,696.0,30,2
AD7993E,2026-06-19 06:00:00,2026-06-19 07:13:00,Scheduled,Economy,118.0,30,2
AD7993B,2026-06-19 06:00:00,2026-06-19 07:13:00,Scheduled,Business,295.0,30,2
AD7993F,2026-06-19 06:00:00,2026-06-19 07:13:00,Scheduled,First Class,472.0,30,2
AD4711E,2026-03-25 06:00:00,2026-03-25 06:58:00,Scheduled,Economy,91.0,29,16
AD4711B,2026-03-25 06:00:00,2026-03-25 06:58:00,Scheduled,Business,227.5,29,16
AD4711F,2026-03-25 06:00:00,2026-03-25 06:58:00,Scheduled,First Class,364.0,29,16
AD3271E,2026-04-01 06:00:00,2026-04-01 06:58:00,Scheduled,Economy,118.0,29,16
AD3271B,2026-04-01 06:00:00,2026-04-01 06:58:00,Scheduled,Business,295.0,29,16
AD3271F,2026-04-01 06:00:00,2026-04-01 06:58:00,Scheduled,First Class,472.0,29,16
AD6470E,2026-04-08 06:00:00,2026-04-08 06:58:00,Scheduled,Economy,154.0,29,16
AD6470B,2026-04-08 06:00:00,2026-04-08 06:58:00,Scheduled,Business,385.0,29,16
AD6470F,2026-04-08 06:00:00,2026-04-08 06:58:00,Scheduled,First Class,616.0,29,16
AD2215E,2026-04-15 06:00:00,2026-04-15 06:58:00,Scheduled,Economy,138.0,29,16
AD2215B,2026-04-15 06:00:00,2026-04-15 06:58:00,Scheduled,Business,345.0,29,16
AD2215F,2026-04-15 06:00:00,2026-04-15 06:58:00,Scheduled,First Class,552.0,29,16
AD7429E,2026-04-22 06:00:00,2026-04-22 06:58:00,Scheduled,Economy,280.0,29,16
AD7429B,2026-04-22 06:00:00,2026-04-22 06:58:00,Scheduled,Business,700.0,29,16
AD7429F,2026-04-22 06:00:00,2026-04-22 06:58:00,Scheduled,First Class,1120.0,29,16
AD8935E,2026-04-29 06:00:00,2026-04-29 06:58:00,Scheduled,Economy,205.0,29,16
AD8935B,2026-04-29 06:00:00,2026-04-29 06:58:00,Scheduled,Business,512.5,29,16
AD8935F,2026-04-29 06:00:00,2026-04-29 06:58:00,Scheduled,First Class,820.0,29,16
